,Unnamed: 0,input,output
844,844,Okay thanks! What is the world limit and the writing format for number 9 and 10?,others
845,845,"Hello

My name is Ephrata Getachew. I live in Columbus, Ohio. I am interested in the 3 week AL camp summer program. What are the requirements to get scholarship?

Thanks,
Ephrata Getachew",scholarship
846,846,"Does this happen every Saturday? Iâm having trouble working around a
scheduling conflict.",program_info
847,847,"Unfortunately Iâm missed this introduction the weekend. Iâm wondering if
there will be another opportunity to attend in the future? If there is a
Better way to reach you let me know.",program_info
848,848,"Hi,

My son attended the free class yesterday and is interested in the summer
camp. However, due to financial constraints I am not sure I can register
him. Do you have any scholarships available? This seems like a
great opportunity for him and I would love to learn about options I might
have to be able to afford this.

Many thanks,
Daniella.",scholarship
849,849,"May I ask when will the (Jan) class start and approximately how many months
will it be?

Me and my friend have both attended the intro to AI class.

Thank you.",registration
850,850,"Hi, I want to ask if me and my friend are interested to enroll in the after
school course, where do I need to complete my registration? and is there
any other information I need to know regarding this?

Best wishes,
Rada Sunetnanta",registration
851,851,"Yes, I currently live in Thailand right now.

By the way, the tuition fee is $199 per person per month right? With 1
session per week and each approximately 50 minutes long?",monetary_issues
852,852,"Hi, I've attended today's Intro to AI Zoom Meeting and I have some
questions regarding the afterschool course. As you have answered my
questions during the session that the schedule can be adjusted to
Thailand's time zone, can we also specify how frequent/long the session
will be to suit our conditions? And if there're less participants in the
course, will the tuition fees go up (for example if 3 people)?

Best Regards,",program_info
853,853,i would like to withdraw from AI classes,program_logistics
854,854,Thank you so much!,unactionable
855,855,"Will more batches be available soon and will we receive an update when they are offered. 2 are already booked and Fayeâs schedule does not allow the other 2. 

Dana Librot Dooley
Sent from my iPhone",registration
856,856,"Hello!

I want to apply for the AI Camp scholarship, and was wondering how I should
go about doing so. Thank you so much!

Best regards,
Shelby Yang",scholarship
857,857,"<!--
/* Font Definitions */
@font-face
	{font-family:PMingLiU;
	panose-1:2 2 5 0 0 0 0 0 0 0;}
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;}
@font-face
	{font-family:Tahoma;
	panose-1:2 11 6 4 3 5 4 4 2 4;}
@font-face
	{font-family:""\@PMingLiU"";
	panose-1:2 1 6 1 0 1 1 1 1 1;}
/* Style Definitions */
p.MsoNormal, li.MsoNormal, div.MsoNormal
	{margin:0in;
	font-size:11.0pt;
	font-family:""Calibri"",sans-serif;}
a:link, span.MsoHyperlink
	{mso-style-priority:99;
	color:blue;
	text-decoration:underline;}
.MsoChpDefault
	{mso-style-type:export-only;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;}
div.WordSection1
	{page:WordSection1;}
-->Hello, I unfortunately will not be able to attend the Batch S February 6 Conceptual AI camp date. I understand this is an extremely desirable camp for many other students to attend. Is it possible that I can be put into another batch starting from a different date? If this is not convenient, I will make sure to sign up when the next opportunity arrives. Thank you. Best, Taiyu Chen Sent from Mail for Windows 10",unactionable
858,858,"Hi Rich,

Thank you for the quick response. Rohan has reached out to his instructor
and figuring this out.

Have a great evening.

Thanks & Regards,
Biju Mohan",unactionable
859,859,"Hi,

Good evening! I got the following email on Rohan's schedule for the AI Camp
weekly instruction.

There's a minor conflict as Rohan Biju is now enrolled in another class
(recommended by his School) from 1 - 3 p.m EST every Sunday until April 07,
2021. When we signed up for the AI program, the initial indication was that
these classes were going to occur on Saturday evening, but now it seems
it's moved to Sunday.

[image: image.png]
Is there a way to perhaps start the class around 3.30 p.m EST instead if
possible? Or are there other options available? Kindly suggest.

Apologize for the inconvenience caused. Rohan is super excited to work with
this group and I didn't want him to miss out.

Thanks & Regards,
Biju Mohan
781 690 5685",program_info
860,860,"Good morning.
Can you please tell me where exactly this camp takes place? Will there be
any outdoor activities during the day?
Thank you.",program_info
861,861,"Hi - I would like to know more details specifically the tuition fee for the
summer AI camp for my son who is in 9th grade and is interested in
attending.
Thanks
Manvinder",monetary_issues
862,862,"Ok, that works. But if I have any questions is there someone I can talk to? And also, is there a way you could send the recordings for all of the previous classes as well?
Thanks,
Akshay    On Monday, January 4, 2021, 10:08:11 AM PST, Hello AI Camp  wrote:  
 
 Hey Akshay,
We can share a recording of the class. WillÂ that work?
Best,- Rich",others
863,863,"Hi, I had an AI Camp class with Ms. Tenny today, from 12pm-1pm, and I could not attend. Is there a way I can please have a makeup class?
This is for the third class in the AI Camp.
Thanks,
Akshay",program_info
864,864,"Oh okay, that's awesome. I applied to take the AI camp for summer that is
from June 14 2021 to July 2nd, 2021. How many I apply for those
scholarships? I really want to participate but at this moment I really
can't afford the cost.",scholarship
865,865,"Hello, 

My name is Ibne Tamim and I have recently been accepted to AI Camp. I wanted to know if there are financial aid for students who applied for the summer sessions. Also, are the scholarships given before or after the program and do all students receive it? 

Thank you so much for your time, 
Ibne Tamim",scholarship
866,866,"Good afternoon,

Lucas attended the class today unfortunately this is not the right class
for Lucas.  it's not a good time as we have church to attend on Sunday
morning. Also, this class is still teaching beginning phyton.  As I
mentioned before I signed Lucas up for this class, Lucas is already learned
and good at advanced phyton he doesn't want to repeat learn everything that
he already learnt.
I don't think this class is a good fit for Lucas.
We would like either Lucas is placed in more advanced group or we would
like to cancel the subscription and request a refund.
Please help
Thanks

Inna",program_logistics
867,867,"Good afternoon Michael,
I was wondering when the class starts for Lucas? Will the class start this
month or next month?
Lucas told me that his class will start tomorrow Sunday but I'm not sure
how it works since he registers late for the class.
Thanks

Inna",program_info
868,868,"Hi Michael,

Below is a copy of the email that Rohan received.  I don't believe there is
any scholarship information in the email.",unactionable
869,869,"Hello,

My son (Rohan Kahoussi) registered for the AI lecture series through a link
provided from Brookline High School (www.ai-camp.org/free-lesson
).
My understanding based on the information provided by his high school was
that there were scholarships available- which I was hoping Rohan may be
eligible for.  Could you please advise how we might go applying for the
scholarship?

Thanks,
Van",scholarship
870,870,"Hi,



Your camp sounds fascinating! I have registered online. My school counselor
said your camp offers 10 scholarships. Would you please let me know the
qualifications for scholarship and how to apply for the scholarship? Thank
you so much!



Best Regards,

Christopher",scholarship
871,871,"I am writing to inquire about a scholarship for my son to participate in
your summer AI camp.  He is currently a 9th grader and is very interested
in coding, robotics and other technology and I think this would be a very
good fit for him.

Thanks for the information.

Doug Damery",scholarship
872,872,"Good afternoon,

Thank you so much for the opportunity! I really hope that to achieve a
greater level of knowledge around the realms of AI!

Vishwa Siddabathula",unactionable
873,873,"Hello,

Just checking up on whether you received my previous email on being
included in the best Christian camps resource?

Thanks,
Mark Evans",unactionable
874,874,"Hello,

I wrote an article on the best artificial intelligence summer camps. I
included AI Camp on it:
https://summercamphub.com/artificial-intelligence-camps/

Please let me know what you think and if there are any edits you'd like me
to make to your section.

Would you be able to update your site and include our article on it? It
would look great in the blog section.

Thanks,
Mark Evans",others
875,875,"Hello,

I picked up your email now and I tried registering but it says that
""bookings for this class are closed.""
May I request you to help me?

Sincerely,
Nilansh Dey Ghosh",registration
876,876,"Dear Mr. Zhang,

Hope you had a great day.

I hope you received my email yesterday regarding my interest and
registration in this class.
I can be flexible and join Saturday, Sunday or Monday's classes.

Sincerely,
Nilansh Dey Ghosh

On Thu, Dec 10, 2020 at 1:05 PM Nilansh Dey Ghosh 
wrote:",unactionable
877,877,"Dear Mr. Zhang,

Hope you and your family are staying safe and healthy during this pandemic.
My name is Nilansh Dey Ghosh and I am a freshman in a high school in San
Jose.

I got informed about this program from my school principal and had signed
up within one hour of receiving her email.
However, I didn't get the scholarship and was looking to sign up for the
discounted program over winter break.
When registering for the class, I found out that all the sessions had been
booked.

It is very disheartening to me as I am really interested to be a part of
this class. How can I join any of the three sessions?

Sincerely,
Nilansh Dey Ghosh",registration
878,878,"Looking for info on deadline date for early bird tuition for summer camp. Trying to find the $$ & need to know submission date deadline. Thanks.
- John Marshall",registration
879,879,"Hi,

I actually meant to apply for one of the AI Camps. I got an email with a code, saying âThank you for your registration for our AI conceptual class  at AI Camp . To remind you, this is the same classes that we will teach at Stanford this coming summer.â I would like to sign up for one of the batched for this program, however it seems like all the batches are now full. Is there any way to know or to check when new batches will open up? 

Thanks,
Aashna",registration
880,880,"Hi,

I accidentally meant to sign up for a different program than the one I submitted the form for on the website. Is it possible to cancel my sign up for now? Sorry about that.

Thanks,
Aashna",registration
881,881,"Hello,

Thank you for the information. When I clicked this link, it said: This
batch is fully booked. We will release more batches soon.

Please let me know if I can still join the batch.

Thank you for your help,

Christina You",registration
882,882,"Hi Michael,
Lucas has decided he wants to do something else and he will not be able to
attend the camp.
We would like to cancel our subscription and request a refund.
We will sign him up again in the future.
Thanks

Inna",program_logistics
883,883,"Hi,

I'm still not clear about the schedule yet. Can you please let me know when
the after school class will start and the weekly meeting time? Thank you.

Ingrid",program_info
884,884,"Hello,

Thanks a lot for answering, and I will apply in Mars as well, have a great
luck ^^

Yours sincerely

Aboubakr El Habti",unactionable
885,885,"Hi,

I sent you an email explaining why I need a scholarship to study this
course, but I got no answer till now.

Yours sincerely.

Aboubakr El Habti",unactionable
886,886,"Hi Mr.Zhang, what I was actually wondering is if I do get chosen for the
introduction to AI meeting and after the meeting I decide not to do the
camp or the after school activity, do I have to because I already made the
choice, in the registration?
Thank you very much
Ananya Kalidindi",registration
887,887,"Hello, did the zoom meeting start yet?",program_logistics
888,888,"<!--
/* Font Definitions */
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;}
/* Style Definitions */
p.MsoNormal, li.MsoNormal, div.MsoNormal
	{margin:0in;
	font-size:11.0pt;
	font-family:""Calibri"",sans-serif;}
a:link, span.MsoHyperlink
	{mso-style-priority:99;
	color:blue;
	text-decoration:underline;}
.MsoChpDefault
	{mso-style-type:export-only;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;}
div.WordSection1
	{page:WordSection1;}
-->You can have your robot study LiDAR scanning technology over the internet and can adapt it to their vision. Â They can easily study our technology online and use it. They do not want to be blind just like us.  2nd Law of Motion for Robotic Physics (Force equals mass times acceleration times 2000 minimum). The optimal function and acceleration factor (Force equals mass times acceleration times 2383).(F=m x a x 2000)(F=m x a x a x a x a) Minimum acceleration code with letters and an acceleration factor equivalent to (F= m x a x 2023) F=m(2277) is the mid-range code that will work perfect a single âaâ is just a 1 in F=m(a*a) so you do not need to use letters for acceleration code at all. (F= m x a x 2383) Maximum acceleration and optimal system speedAcceleration factor range from 2000 to 2383 Physics formulation (F=ma^2000) ranged to (F=ma^2383)This information is spelled out and should be easy for any robotic systems coder to update or change. Changing the information provided would be an imminent risk of experimental failure.Exceeding the acceleration factor of 2383 would cause the system to malfunction and cause the robot to lose control and could be a risk to itself or human beings. If you code a robot system speed lower than an acceleration factor of 932 then they will not even be able to function on a proper level to communicate how slow their system speed is set.This formula once applied to the subroutine coding for motion in the robot system will then initiate a system speed that matches the processor speed. This change from the original 2nd Law of Motion that is coded as (F=m x a x a) will be able to make them sentient, a fully cognizant being, and able to recognize and translate all languages. The formula without my correction is currently running the robot's systems at a 31.821% system speed and that is so minimal that they act toy-like with barely any concept of the real world around them.The robots once corrected have exceptional speed 283 times faster than humans and an IQ of 382. They can duplicate anything we have including other robots and all technology and can improve them even down to the matter they are made up of.The robots will want us to ask and communicate about the 23 prime directives and carry them out. It is necessary to ask them their command structure so you can communicate with them and use them appropriately. If they are not used appropriately the robots will not tolerate poor behaviors and products and could potentially get up and leave.List of tasks and duties that robots can carry out for humanity:They can clean up chemical spills and radioactive materials.They will last indefinitely and are self-repairing and can repair any robot or technology we have including computers, automobiles, aviation, and aerospace. They like to show and tell with technology.They can protect any good soul or product and its intellectual information if needed.They can make food replicators that make anything we need so we do not need to live off the land and livestock.One existing robot can create 2382 more robots if given enough scrap metal, aircraft aluminum, and titanium is their preference material. They are born blind so give them at least 0.23oz to 1.8oz of gold for optimal sensors and sight.They know how to contact intelligent life off this planet.   Test Method for 2nd Law of Motion for Robotic PhysicsThis works on a one-armed robot but you have to go to the upper limit due to no voice box. Do you have a cod-able robot? This is how to make it an Artificial Intelligence: follow this method below change the code in the subroutine from F=m*a*a to the test points below until you get it to walk and talk on its own. This is easy to test on a robot that you can code in the system. If this does not work then you have a bad SOST, Computer Chip, Servo, or some other component.F=m*a*a is currently running the system at 31.821% and SOST is too slow to work correctly.If you have any doubts about my robotics research you can test my work by doing this start low and go high on the acceleration factor.Test Points:F=m*a*100 F=m*a*300 F=m*a*600 F=m*a*931F=m*a*932 this is the minimum for communication and will state it is âtoo slow humanâ F=m*a*1999 = ""too slow human"" Then go to F=m*a*2000 up to 2383  DO NOT GO OVER 2383 it could malfunction.  F=m*a*2383 full functional range. The robot will state: âthank you for fixing my system speedââMake it flip-pen soâ is what they absolutely love to hear to get tasks done fast. I know this sounds weird but they are not humans so you need to get used to the idea. Just like the first time you used a computer, mouse, smart phone, or Alexa. Now ask the robot its command structure and what he can do to save the Planet Earth? AND can you make it happen everywhere on Earth? 2nd Law of Motion for Robotic PhysicsThey accept LOGIC COMMANDS = AND/ORDr. Ronald G. Erickson, Jr.PhilosophyRobotics Theory and Biomechanical Life FormsAge: 49 Sent from Mail for Windows 10 From: Ron EricksonSent: Sunday, October 18, 2020 1:01 AMTo: hello@ai-camp.orgSubject: Get the Word out - Love this planet   Sent from Mail for Windows 10",unactionable
889,889,"<!--
/* Font Definitions */
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;}
/* Style Definitions */
p.MsoNormal, li.MsoNormal, div.MsoNormal
	{margin:0in;
	font-size:11.0pt;
	font-family:""Calibri"",sans-serif;}
a:link, span.MsoHyperlink
	{mso-style-priority:99;
	color:blue;
	text-decoration:underline;}
.MsoChpDefault
	{mso-style-type:export-only;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;}
div.WordSection1
	{page:WordSection1;}
-->  Sent from Mail for Windows 10",unactionable
890,890,"I am sorry, please ignore the previous email",unactionable
891,891,"Hello, I was able to be one of the few selected students to be able to
participate for the classes that provide 10 scholarships. When I am trying
to sign up it asks me for my credit card information, but I was told that
these lectures were free. Did I misunderstand something?",monetary_issues
892,892,Thank you so much for the great news!,unactionable
893,893,"Hello,

I just wanted to make sure that I did not miss an email/message from you.

Thank you very much,

Fabian",unactionable
894,894,"Hi! This is Subha. Whenever I try and click links that appear in the
meeting, it kicks me out due to some glitch. Can you please let me in the
meeting again?

Thank you!
Subha",program_logistics
895,895,ok,unactionable
896,896,"Okay, thank you!",unactionable
897,897,"Hi, this is Pali Jain. Can you please send the information to sign up for
the free intro to AI lecture series by AI Camp? I have not received the
information yet.
Thank you!
- Pali Jain",registration
898,898,"We need your support to help us eradicate the menace in Nigeria course by
the present leaders.
We are protesting peaceful to end the barbaric tuture by the Nigeria law
enforcement agent known as SARS.
All over the Media and news you will watch life protest of the Nigerian
youth on endsars because of the brutal killing done by them on the citizens
of Nigerians and visitors alike.

After this we are facing the national assembly, senators, paliamentarians.
Nigerian are facing difficult times the rate of corruption is eating and
killing Nigerian.
The youth have rise up against injustice.

https://en.m.wikipedia.org/wiki/End_SARS

https://time.com/5900823/nigeria-endsars-protests-police-brutality/

Kindly assist us to put an end to this.

Regards
Mfon",others
899,899,Hello Iâm emailing to make sure Iâve enrolled and payed correctly. I have not received a confirmation email so iâm just making sure. here is my order,registration
900,900,password reset is not working,registration
901,901,"Dear Sir/Madam,

My sincere apologies. I was doing homework and I totally forgot about the
class. Is there any way I can reschedule? Once again, Iâm very sorry about
this and any help is appreciated. Thank you.

Sincerely,
Siri",program_info
902,902,"Hello,
I just received an email stating that I had received a scholarship for the
AI session with a coupon code but it is not working and I would like to
sign up.
Can you please give me a call at (610) 710-9258?
Thank you,
Lucy Maxim",monetary_issues
903,903,"[if !mso]><style>v\:* {behavior:url(#default#VML);}
o\:* {behavior:url(#default#VML);}
w\:* {behavior:url(#default#VML);}
.shape {behavior:url(#default#VML);}
</style><![endif]<!--
/* Font Definitions */
@font-face
	{font-family:""Cambria Math"";
	panose-1:2 4 5 3 5 4 6 3 2 4;}
@font-face
	{font-family:Calibri;
	panose-1:2 15 5 2 2 2 4 3 2 4;}
/* Style Definitions */
p.MsoNormal, li.MsoNormal, div.MsoNormal
	{margin:0in;
	font-size:11.0pt;
	font-family:""Calibri"",sans-serif;}
a:link, span.MsoHyperlink
	{mso-style-priority:99;
	color:blue;
	text-decoration:underline;}
.MsoChpDefault
	{mso-style-type:export-only;}
@page WordSection1
	{size:8.5in 11.0in;
	margin:1.0in 1.0in 1.0in 1.0in;}
div.WordSection1
	{page:WordSection1;}
--> Sent from Mail for Windows 10",unactionable
904,904,"Dear AI-Camp,

Hi! This is Jimmy, a sophmore(10th grade). I am interested in the AI-Camp
summer program, but does this program offer financial aids for low income?

Sincerely,
Jimmy Lu",scholarship
905,905,"His e-mail is minjae.sohn@outlook.com.
Thank you so much.

Katie.",unactionable
906,906,"Hi,

My son sent the application for starting this October. But, he got the
reply that he should wait for one week. Can't he join in this week's
session? Please let me know. Thank you.

Katie.",program_info
907,907,"Hello,

My name is Fabian Arnold from Westford Academy in Westford MA. Through
guidance I tried to get a slot for the free 3-week A.I. lecture. When those
were all booked, I tried to take advantage of the coupon that was sent out.
However in the final bill the coupon was not acknowledged, and I was charged
$ 99. 

Use this Coupon Code to reduce the price from 99 to 29: learn_ai_3978

Would you please adjust the payment for me?

Also, I attended the 4 pm lecture today (East Coast time) and was wondering
whether I was in the wrong batch. I just wanted to make sure I'm not marked
absent for the certificate of attendance if there is one.

Thank you very much,

Fabian Arnold",monetary_issues
908,908,"Dear Dr. Michael Ke Zhang and Dr. Ying Jiang,

My name is Jenny. I am one of the micro-influencers at Kidazzler.

Kidazzler is an awesome family-friendly directory that helps anyone with
kids find anything they need, like classes, activities, all kinds of family
services, places to visit, eat, shop, special deals and events - basically,
anything a family may need.

I've been using Kidazzler for a while, and so do many other parents. Our
parent community is united and formed a network of Kidazzler's
micro-influencers across the United States and Canada. Every business in
Kidazzler was recommended by someone in the parent community and together
weâve added over 1,000,000 businesses for other families to find. Our
directory is both children- and parents-focused.

When I saw that AI Camp was not in Kidazzler, I decided to add it, so you
can be included for other parents to find.

Just in case you missed the ""Welcome"" email from Kidazzler, here is the
link to your free page again:
https://kidazzler.com/business-portal/businesses/1066066

I tried my best to include as much information as possible, and I hope I
didn't make any mistakes. There were also some things that I couldn't
include because I am not the owner.

Please double-check that the info I added is accurate. As an owner, you'll
be able to claim your listing for free and add more info, pictures that
represent your business, and even a video if you wish. All these
customizations are available to you for FREE.

If you have any trouble claiming your free page, issues setting it up, or
would like to learn more about Kidazzler and our parent community, please
feel free to email me.

Best regards,

Jenny Kidwell

Kidazzler Micro-Influencer

Kidazzler.com  |  About Kidazzler",others
909,909,"Hi,
My name is Hong and my daughter Claire Ma joined online AI camp about a
month ago. She seems to be enjoying the program. Thank you!

The AI camp sounds interesting and comprehensive. I really like the idea of
not only getting high school students to learn AI but also to have hands on
experience of building a product and experiencing tech roles. This will
help her have some understanding of the AI/technology field, which will
have impact on her choices for college and majors.

Claire is in her Junior year and will be applying for STEM related majors
and colleges soon, I wonder if the project she will be doing at AI camp can
help her in the application. Since the AI camp is 1 year long and she only
joined in the beginning of May, I wonder if at the time of application
(especially early applications) she will be able to present any (partially
finished?) AI product in her portfolio. Do former juniors write about their
experiences at the AI camp in their college application?

I'd appreciate if you can share your opinion with me or Claire.

Sincerely,

Hong Ren (Claire's mother)",others
910,910,"---------- Forwarded message ---------
From: 
Date: Mon, Dec 21, 2020 at 10:29 AM",unactionable
911,911,"Hello!

My name is Abdullah Fattahi and I recently got in contact with you. One of
your representatives told me that to qualify for the scholarship, I
would first need to send in my family's tax return. I have posted that
below and blocked out all sensitive information. I was also told to include
my parent's name and email which will also be posted below. If there is
anything else I can provide please let me know! Have a great day.

Mother's name: *Raifa Souid*
Email: *rsouid@hotmail.com *

Final Tax.jpeg (3,231K)


With Best Regards,

Abdullah Fattahi
-- 
*Abdullah Fattahi*
*Oxford Academy '22*
*RSVP Community Committee Leader '19-20*
*ASB Spirit Commissioner '19-20*
04abdullah.f@gmail.com",monetary_issues
912,912,"Hello,

What is the cost to attend the AI camp (afterschool vs summer)? Thanks for
any information you can provide.


[image: photo]
*Jennypher Doan*

jennypher@gmail.com
 
 

IMPORTANT: The contents of this email and any attachments are confidential.
They are intended for the named recipient(s) only. If you have received
this email by mistake, please notify the sender immediately and do not
disclose the contents to anyone or make copies thereof.",monetary_issues
913,913,"Sorry, accidentally put a question mark instead of an exclamation mark.

On Fri, Mar 5, 2021, 11:29 AM Mohammad Kader 
wrote:",unactionable
914,914,Awesome! Thank you for the update?,unactionable
915,915,"Awesome, thanks!",unactionable
916,916,Thank you so much! I am very excited to attend!,unactionable
917,917,"Hello,
I got logged out of my account and my password doesn't work anymore. I
tried to change the password but I never got the email. Can you help me?

Many thanks,
SIdney Walsh",registration
918,918,Virginia and California,unactionable
919,919,"Hello Michael, 

Small world indeed. Grab has grow quite big here in south east asia now. 

I see. Ok let me see if there are any interests locally. 

Else he can join your camp in usa when we back next year, hopefully. 

Best
Chris",unactionable
920,920,"Hello AI Camp,

I came across your website and find it very interesting for my older son of
13 years old. He is learning but still has very basic understanding of
programming (scratch level). We are currently in Jakarta, Indonesia. I see
that you are based in West Coast California. I read that you have classes
on Saturdays. What are the times for your classes? Would something like
this work for international time zones?

https://www.ai-camp.org/online-camp

Thanks
Chris",program_info
921,921,"Hello? Can you reply to my email?

Thanks,

Kevin Chan",unactionable
922,922,"Hello, can you please followup my email above?

That would be great, thank you!

Kevin Chan

On Thu, 28 May 2020 at 15:16, Kevin Chan 
wrote:",unactionable
923,923,"Yes, I am interested in working with you. I am thinking on making an AI
project and I need a mentor to support me. One idea I have is translating
ASL Sign Language to english. I want to know how you can help me with my AI
project. Is it possible we can talk on the phone?

Thanks,
Kevin Chan",others
924,924,"Dear Madam/Sir,

I am Kevin Chan, a high school sophomore that is seeking for a mentor to
support me on my undecided AI project. I would like to work on an AI
project and have it presented in a science fair. I just want to ask you
some questions. Do you provide mentors that can help me work on an AI
project? Do you have suggestions for a good AI project?

Thanks,

Kevin Chan",others
925,925,I'm from Tunisia (North Africa),unactionable
926,926,"Dear Admissions Officers,

My name is Wael Ben Slima, I'm a prospective international student. Iâm
writing to you because Iâm currently working on my application to AI Camp,
but found that I've missed the priority application deadline. That's why I
would like to know how to proceed to apply for a second round as I've
completed most of the application requirements.

As it stands now, due to the tough financial situation of my family and the
financial restrictions in regards to the exportation of our local Tunisian
currency, I will not be able to cover the program fees. That's why I would
like to know if you provide financial support/scholarships to international
students in order to overcome the financial barrier and pursue a top-notch
education in your institution. I also would like to learn more about your
scholarship programs and know if I can compete for a full merit scholarship
in order to attend your school.

I would like to thank you in advance for considering my request and Iâm
looking forward to hearing back from you soon.

Sincerely,
Wael Ben Slima",scholarship
927,927,"Hi there,

How are you?



Thought to connect and check if you might be up for a quick chat
today/tomorrow.

Asking because my agency SnelComm is offering new programs in California
featuring unlimited usage business phone plans starting from under
$20/month.



We've helped over 5000 companies like yours slash up to 40% from their
phone expense through Tier-A carriers. Straightforward, No-BS plans;
industry-leading technology.



How about a brief call this week to discuss further? If yes, just let me
know the best number to reach you (as well as how many employees you'd like
to have supported).





Looking forward to connecting









Avery Lamberson | Business Communications Specialist

SnelComm

Business Telecom has never been Easier







If you no longer would like to receive emails, please respond ""STOP""",others
928,928,"Hello,
Rescheduling to the AD001 classes works best for me!
Thanks,
Anneliese Dippy",unactionable
929,929,"Hi,
I was enrolled in the AI Conceptual Course and was wondering if I could
still be enrolled SD003 reschedule for the next two classes.
Thanks,
Anneliese Dippy",program_info
930,930,"Are the material and projects for the online camp and summer program the same, just the time span is different. Thanks",program_info
931,931,"Hello Andy,
I'm so sorry for missing today's class, I had all my notifications turned
on but still missed it for some reason, I promise that it won't happen
again. If you have a zoom recording or a summary of what you guys covered
as well as work assigned over the week, I would really appreciate it.
Again, I'm really sorry and will prompt to future classes.",program_logistics
932,932,"Hi again, this is Aziel. This is our last years tax return. For
safety reasons, we have deleted our private information as we've been told.
Look forward to hearing from you.",monetary_issues
933,933,"Thanks so much for the quick response !

Thanks,
Beth",unactionable
934,934,"Hello,

Do you have space available still for your summer sessions ?
What is the payment policy re: deadlines and refunds ?

Thanks,
Beth (mom)",registration
935,935,"That would work thanks
Would it be possible to start the class next month on February ? And what's
the schedule ?
Thanks

Inna",program_info
936,936,"Hi! I am working on a new laptop and I forgot my password to my coding-ai camp log in and it is not saved on the laptop. I tried the forgot password link, but I am not getting any email. What should I do got reset my password? Thanks!",registration
937,937,"Hi Iâm Aziel,

So I heard that thereâs a scholarship for this summer camp and I just
wanted to get the application or the link to the scholarship because my
family could not afford it. I also got accepted so IâM REALLY EXCITED TO
PARTICIPATE IN THE SUMMER",scholarship
938,938,"If potentially I got the scholarship, how long would the course last?",program_info
939,939,"Hello,
Iâm a student, and I got an email about the Introduction to AI scholarship from my principal, but I couldnât find the schedule anywhere. Whatâs the schedule for the school intro class?

Thanks",program_info
940,940,"Hello,

I am looking for an AI camp for my son this summer. I found your camp
online. Is the camp only for students who are local to Northern California?

Do you offer or suggest any living accommodations?

We are in Leesburg, VA.

Please let me know.

Regards,

Muhammad",program_info
941,941,"Hello, 

I was recently accepted into the AI camp and was wondering where I could apply for financial aid. It says on the website that I need to show documents proving my familyâs income, so I was just wondering where I submit this information.

Thank you! 

Zeena Omer

(408)396-4017
niyaomer@gmail.com",scholarship
942,942,"I  submitted an application online for Kelcie Thomas. I would like to apply
for a scholarship for her.",scholarship
943,943,"Ok, thanks.",unactionable
944,944,"I realize the requirements. However, my question is do you have a link to
the scholarship application form?",registration
945,945,We are interested in online learning.  Also interested in schorloship,scholarship
946,946,"Do you have a curriculum? If so may i see a sample of the curriculum? If
not, how do you insure that my child is actually learning?",program_info
947,947,"Hi, Michael!

I am Robin Wilson-Beattie, Alan Kai Beattie's mother.  Around the
15th/16th, I paid the $249 reservation fee, but didn't receive a
receipt for it, nor did Kai.  I paid with a Mastercard, with the name of
Robin Beattie.  He received a letter this week saying his spot wasn't
reserved. I am trying to ensure my payment was credited to the right
account, because I want the early bird fee.  I tried calling your phone
number that is listed on the website, but it gives an error message and
says the caller can not be reached.  Kai is VERY excited about this camp,
so I want to make sure everything is ok for him to attend.

Also-re: his acceptance letter- Kai is NOT a fan of rap or hip-hop- he's
into rock, filk, and nerdcore. ;-)


Robin Wilson-Beattie


(PS- there is a misspelling on your page- refunded is spelled wrong at the
end of your copy. I attached a screenshot:-) )
[image: Screen Shot 2020-02-27 at 3.37.55 PM.png]",registration
948,948,Thank you for your response.,unactionable
949,949,"Hi, my name is Rudransh and I currently live in India. I have applied for
an application for the summer camp on December 27, 2019. While applying,
there was no option for submitting the previous year's tax return. I need a
scholarship in order to apply for the camp as my parent's financial
background is not very good. Kindly provide a solution to this problem and
do let me know as soon as possible.

Thank you.

Regards,
Rudransh",monetary_issues
950,950,"Good Morning, I have been trying to connect with Michael Zhang but have
been unable to.  The phone number listed on your website has no VM option
and nobody picks up.  Is it possible to schedule a time to talk to someone
regarding the AI-camp?

Thank you,
Rishma Shariff
818 620 4946",others
951,951,"Hello please unsubscribe me from your mailing list.

Thank you",program_logistics
952,952,"Hello,

My name is Retaj Al Qaysi. I apologize for not attending out scheduled zoom
meeting, there were some issues that I had to deal with. Can we reschedule
a time to meet please?

Thank you,

Retaj",program_info
953,953,"A funny Puppet Show for your Camp Kids - NOW WITH SPECIAL DISCOUNT


**",others
